date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd
08-Nov-20,0,14.3,0,10.6,0,5.5,0,6.6,1004.2,7.5,0,13,0,150,0,19,3.8,0,405,10.05,0.5,0.7,0,-4.8,-10
09-Nov-20,0,13.6,0,11.8,0,8.8,0,0.5,1004.9,7.8,0,12,0,150,0,18,0.2,0,168,10.75,0.5,0.7,0,0,-9.5
10-Nov-20,0,12.2,0,10.1,0,8.6,0,0.3,1006.4,6.5,0,13,0,170,0,21,0.6,0,269,10.5,0.5,0.6,0.2,0.2,-8.8
11-Nov-20,0,13.6,0,7.8,0,9.3,0,6.4,995,13.7,0,19,0,270,0,31,0,0,99,10.45,0.7,0.9,0,-5.5,-10
12-Nov-20,0,12.3,0,6.1,0,5.3,0,1.7,993.5,12.4,0,20,0,200,0,33,1.9,0,335,8.775,0.7,0.9,0,-1,-10
13-Nov-20,0,9.9,0,6,0,5.1,0,1.2,992.9,10.5,0,13,0,210,0,25,4.5,0,403,7.825,0.5,0.6,0,-0.7,-10
14-Nov-20,0,13.6,0,8.7,0,7.1,0,2.7,985.1,11.5,0,24,0,220,0,43,1.4,0,208,8.7,0.7,0.9,0,-2,-10
15-Nov-20,0,11.3,0,6.1,0,6,0,6.1,980.3,11.9,0,21,0,280,0,30,0.1,0,219,8.3,0.6,0.8,0,-5.5,-10
16-Nov-20,0,13.7,0,6.8,0,5.8,0,1.5,994.3,11.9,0,23,0,270,0,31,0,0,128,8.45,0.7,0.9,0,-0.8,-10
17-Nov-20,0,15.5,0,12.6,0,7.6,0,0,999.7,13.7,0,20,0,210,0,30,0.9,0,257,10.825,1,1.2,1,1,-8.5
18-Nov-20,0,14.4,0,6.8,0,8.8,0,1.5,996.8,16.2,0,27,0,270,0,39,2.8,0,325,10.025,1.1,1.3,0.6,0.6,-8.5
19-Nov-20,0,8,0,4.1,0,3.5,2,0,1012.5,12.2,0,28,0,270,0,41,5.5,0,427,7.15,0.5,0.6,1,1,-7.6
20-Nov-20,0,12.4,0,6.6,0,4.6,0,2.8,1015.8,12.2,0,17,0,230,0,28,0,0,123,8.55,0.6,0.8,0,-1.1,-9.4
21-Nov-20,0,11.1,0,6,0,8.8,0,1.5,1010.8,11.3,0,17,0,270,0,30,2.9,0,293,8.925,0.5,0.6,0,-1,-10
22-Nov-20,0,8.3,0,3.6,0,2.7,0,0,1014.8,6.1,0,9,0,250,0,15,6.6,0,425,5.875,0.3,0.4,0.3,0.3,-9.2
23-Nov-20,0,12,0,2.4,1,-1.9,2,0,1009.2,10.5,0,17,0,200,0,26,0,0,183,6.1,0.6,0.7,0.8,0.8,-8.2
24-Nov-20,0,13.1,0,4.9,0,7.5,0,4.3,997.4,12,0,18,0,170,0,32,0,0,76,8.65,0.8,0.8,0,-2.6,-10
25-Nov-20,0,7.6,0,3.1,0,2.2,0,0,1003.4,7.7,0,12,0,270,0,17,7,0,405,5.925,0.2,0.2,0.2,0.2,-9.3
26-Nov-20,0,7.5,0,1.3,0,1.1,3,0,1011.1,5.5,0,10,0,270,0,14,0,0,203,5.375,0.2,0.3,0.4,0.4,-8.6
27-Nov-20,0,7.9,1,-1.2,1,-5.5,0,0.2,1008.2,3,0,7,0,140,0,12,4.7,0,345,4.975,0.1,0.2,0.3,0.3,-8.3
28-Nov-20,0,10.2,0,0.6,1,-3.7,3,0,1008.3,6.3,0,11,0,80,0,15,0.6,0,222,4.8,0.3,0.4,0.6,0.6,-7.6
29-Nov-20,0,10.8,0,1.9,1,-0.8,3,0,1015.1,4.4,0,10,0,280,0,14,1.9,0,198,6.65,0.2,0.3,0.8,0.8,-7
30-Nov-20,0,10.2,0,2.8,0,7.1,0,0.7,1015.2,10.6,0,19,0,270,0,28,0,0,81,7.525,0.4,0.5,0.4,0.4,-7
01-Dec-20,0,8.9,0,3.4,0,0.4,3,0,1016.9,8.2,0,17,0,270,0,22,0.5,0,179,6.425,0.2,0.3,0.6,0.6,-6.4
02-Dec-20,0,8.7,0,4.7,0,4.2,0,0.4,1003.4,9.6,0,20,0,290,0,33,4.5,0,287,6.525,0.3,0.3,0.5,0.5,-6.3
03-Dec-20,0,5.4,1,-0.7,0,1.3,0,0.7,982.7,9.2,0,14,0,300,0,20,0,0,110,4.375,0.4,0.6,0.2,0.2,-6.2
04-Dec-20,0,7.3,1,-1.1,1,-1.6,0,2.6,973.3,17.5,0,25,0,350,0,37,2.5,0,188,2.6,0.5,0.7,0,-1.9,-8
05-Dec-20,0,7.5,1,-0.8,1,-0.5,0,0.9,985.2,11.8,0,20,0,340,0,31,1.9,0,237,4.575,0.3,0.4,0,-0.6,-8.2
06-Dec-20,0,0.3,1,-3.4,1,-3.2,3,0,993,6.5,0,10,0,280,0,12,0,0,188,1.775,0,0.1,0,0,-7.7
07-Dec-20,0,5.9,1,-4.4,1,-6,0,0.4,990.3,7.2,0,14,0,270,0,20,4.3,0,266,1.8,0.1,0.2,0,-0.2,-7.6
08-Dec-20,0,6.6,0,0.2,1,-1.5,3,0,994.3,13.6,0,19,0,290,0,26,2.3,0,199,2.125,0.4,0.5,0.4,0.4,-6.8
09-Dec-20,0,8.1,0,1.6,0,0.6,0,3.9,990.2,8.6,0,16,0,140,0,27,0,0,85,3.175,0.4,0.5,0,-3.1,-10
